YEAR CO2FFPRI CO2FFSGMMOD CO2FFPOS CO2FFRES CO2LUPRI CO2LUSGMMOD CO2LUPOS CO2LURES CONCO2PRI CONCO2SGMMOD CONCO2POS CONCO2RES OCNCO2UPPRI OCNCO2UPSGM OCNCO2UPPOS OCNCO2UPRES LNDCO2UPPRI LNDCO2UPSGM LNDCO2UPPOS LNDCO2UPRES ANTPRICH4 ANTSGMMODCH4 ANTCH4 ANTRESCH4 ANTPRIN2O ANTSGMMODN2O ANTN2O ANTRESN2O CONCH4PRI CONCH4SGMMOD CONCH4POS CONCH4RES CONN2OPRI CONN2OSGMMOD CONN2OPOS CONN2ORES RADTTLPRI RADMISSGMMOD RADTTLPOS RADTTLRES T2MPRI T2MSGMMOD T2MPOS T2MRES
1791    0.006000    0.001000    0.006000    0.000000    0.206000    0.252000    0.206000    0.000000  281.700000    0.600000  277.000000   -4.700000    0.066000    0.251000    0.000000   -0.066000    0.048000    0.740000    0.000000   -0.048000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  735.60     2.5   700.0  -35.60  273.50     1.2   270.0   -3.50   0.00000   0.25000   0.00000   0.00000  -0.00440   0.18000   0.00000   0.00440
1792    0.006000    0.001000    0.006000    0.000000    0.211000    0.252000    0.211000    0.000000  281.900000    0.600000  277.000000   -4.900000    0.068000    0.251000    0.000000   -0.068000    0.049000    0.740000    0.000000   -0.049000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  736.20     2.5   700.0  -36.20  273.50     1.2   270.0   -3.50   0.00000   0.25000   0.00000   0.00000  -0.02840   0.18000   0.00000   0.02840
1793    0.006000    0.001000    0.006000    0.000000    0.216000    0.252000    0.216000    0.000000  282.000000    0.600000  277.000000   -5.000000    0.070000    0.251000    0.000000   -0.070000    0.050000    0.740000    0.000000   -0.050000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  736.90     2.5   700.0  -36.90  273.60     1.2   270.0   -3.60   0.00000   0.25000   0.00000   0.00000  -0.14640   0.18000   0.00000   0.14640
1794    0.006000    0.001000    0.006000    0.000000    0.221000    0.252000    0.221000    0.000000  282.200000    0.600000  277.000000   -5.200000    0.071000    0.251000    0.000000   -0.071000    0.051000    0.740000    0.000000   -0.051000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  737.60     2.5   700.0  -37.60  273.60     1.2   270.0   -3.60   0.00000   0.25000   0.00000   0.00000  -0.14040   0.18000   0.00000   0.14040
1795    0.006000    0.001000    0.006000    0.000000    0.226000    0.252000    0.226000    0.000000  282.300000    0.600000  277.000000   -5.300000    0.073000    0.251000    0.000000   -0.073000    0.053000    0.740000    0.000000   -0.053000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  738.30     2.5   700.0  -38.30  273.60     1.2   270.0   -3.60   0.00000   0.25000   0.00000   0.00000  -0.22840   0.18000   0.00000   0.22840
1796    0.006000    0.001000    0.006000    0.000000    0.231000    0.252000    0.231000    0.000000  282.400000    0.600000  277.000000   -5.400000    0.074000    0.251000    0.000000   -0.074000    0.054000    0.740000    0.000000   -0.054000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  738.90     2.5   700.0  -38.90  273.60     1.2   270.0   -3.60   0.00000   0.25000   0.00000   0.00000  -0.20940   0.18000   0.00000   0.20940
1797    0.007000    0.001000    0.007000    0.000000    0.236000    0.252000    0.236000    0.000000  282.500000    0.600000  277.000000   -5.500000    0.076000    0.251000    0.000000   -0.076000    0.055000    0.740000    0.000000   -0.055000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  739.60     2.5   700.0  -39.60  273.60     1.2   270.0   -3.60   0.00000   0.25000   0.00000   0.00000  -0.36040   0.18000   0.00000   0.36040
1798    0.007000    0.001000    0.007000    0.000000    0.241000    0.252000    0.241000    0.000000  282.700000    0.600000  277.000000   -5.700000    0.078000    0.251000    0.000000   -0.078000    0.056000    0.740000    0.000000   -0.056000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  740.30     2.5   700.0  -40.30  273.70     1.2   270.0   -3.70   0.00000   0.25000   0.00000   0.00000   0.10260   0.18000   0.00000  -0.10260
1799    0.007000    0.001000    0.007000    0.000000    0.246000    0.252000    0.246000    0.000000  282.800000    0.600000  277.000000   -5.800000    0.079000    0.251000    0.000000   -0.079000    0.057000    0.740000    0.000000   -0.057000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  740.90     2.5   700.0  -40.90  273.70     1.3   270.0   -3.70   0.00000   0.25000   0.00000   0.00000  -0.07240   0.18000   0.00000   0.07240
1800    0.008000    0.001000    0.008000    0.000000    0.251000    0.252000    0.251000    0.000000  282.900000    0.600000  277.000000   -5.900000    0.081000    0.251000    0.000000   -0.081000    0.058000    0.740000    0.000000   -0.058000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  741.60     2.5   700.0  -41.60  273.70     1.3   270.0   -3.70   0.00000   0.25000   0.00000   0.00000  -0.20440   0.18000   0.00000   0.20440
1801    0.008000    0.001000    0.008000    0.000000    0.256000    0.252000    0.256000    0.000000  283.000000    0.600000  277.000000   -6.000000    0.083000    0.251000    0.000000   -0.083000    0.060000    0.740000    0.000000   -0.060000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  742.50     2.5   700.0  -42.50  273.70     1.3   270.0   -3.70   0.00000   0.25000   0.00000   0.00000  -0.24640   0.18000   0.00000   0.24640
1802    0.010000    0.001000    0.010000    0.000000    0.261000    0.252000    0.261000    0.000000  283.100000    0.600000  277.000000   -6.100000    0.084000    0.251000    0.000000   -0.084000    0.061000    0.740000    0.000000   -0.061000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  743.40     2.5   700.0  -43.40  273.70     1.3   270.0   -3.70   0.00000   0.25000   0.00000   0.00000  -0.29240   0.18000   0.00000   0.29240
1803    0.009000    0.001000    0.009000    0.000000    0.266000    0.252000    0.266000    0.000000  283.200000    0.600000  277.000000   -6.200000    0.086000    0.251000    0.000000   -0.086000    0.062000    0.740000    0.000000   -0.062000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  744.40     2.5   700.0  -44.40  273.80     1.3   270.0   -3.80   0.00000   0.25000   0.00000   0.00000  -0.16240   0.18000   0.00000   0.16240
1804    0.009000    0.001000    0.009000    0.000000    0.272000    0.252000    0.272000    0.000000  283.300000    0.600000  277.000000   -6.300000    0.087000    0.251000    0.000000   -0.087000    0.063000    0.740000    0.000000   -0.063000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  745.30     2.5   700.0  -45.30  273.80     1.3   270.0   -3.80   0.00000   0.25000   0.00000   0.00000  -0.25540   0.18000   0.00000   0.25540
1805    0.009000    0.001000    0.009000    0.000000    0.277000    0.252000    0.277000    0.000000  283.400000    0.600000  277.000000   -6.400000    0.089000    0.251000    0.000000   -0.089000    0.064000    0.740000    0.000000   -0.064000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  746.20     2.5   700.0  -46.20  273.80     1.3   270.0   -3.80   0.00000   0.25000   0.00000   0.00000  -0.28240   0.18000   0.00000   0.28240
1806    0.010000    0.001000    0.010000    0.000000    0.282000    0.252000    0.282000    0.000000  283.500000    0.600000  277.000000   -6.500000    0.091000    0.251000    0.000000   -0.091000    0.065000    0.740000    0.000000   -0.065000    0.00   59.35    0.000    0.000    0.000   0.5385   0.0000   0.0000  747.10     2.5   700.0  -47.10  273.80     1.3   270.0   -3.80   0.00000   0.25000   0.00000   0.00000  -0.29340   0.18000   0.00000   0.29340
