YEAR CONCO2 CONCH4 CONN2O T2M CUMCO2 ANTCO2 ANTCH4 ANTN2O ANTNOx ANTCO ANTVOC ANTSO2 RADTTL RADANT RADAER RADCO2 RADCH4 RADN2O pH
2108   354.58  1293.25   366.79   1.5000    541.00   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.7539   1.7207  -0.6279   1.3180   0.3011   0.3080   8.0967
2109   353.42  1290.62   367.04   1.5000    537.78   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.7350   1.7018  -0.6279   1.3006   0.2999   0.3087   8.0979
2110   352.28  1288.20   367.28   1.5000    534.55   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.7163   1.6832  -0.6279   1.2833   0.2989   0.3094   8.0990
2111   351.15  1285.99   367.51   1.5000    531.33   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.6979   1.6648  -0.6279   1.2661   0.2979   0.3101   8.1002
2112   350.03  1283.97   367.75   1.5000    528.11   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.6797   1.6466  -0.6279   1.2491   0.2970   0.3108   8.1013
2113   348.92  1282.13   367.99   1.5000    524.88   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.6617   1.6286  -0.6279   1.2321   0.2962   0.3115   8.1025
2114   347.82  1280.43   368.22   1.4930    521.66   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.6439   1.6108  -0.6279   1.2152   0.2955   0.3122   8.1036
2115   346.78  1278.89   368.45   1.4808    518.71   -2.9457    111.72    5.31   14.60 1772.00  164.00   14.90   1.6272   1.5941  -0.6279   1.1994   0.2948   0.3129   8.1047
2116   345.82  1277.47   368.68   1.4688    515.77   -2.9457    111.72    5.31   14.60 1772.00  164.00   14.90   1.6116   1.5785  -0.6279   1.1845   0.2942   0.3135   8.1057
2117   344.92  1276.18   368.90   1.4571    513.10   -2.6670    111.72    5.31   14.60 1772.00  164.00   14.90   1.5971   1.5639  -0.6279   1.1706   0.2936   0.3142   8.1066
2118   344.09  1275.00   369.13   1.4457    510.43   -2.6670    111.72    5.31   14.60 1772.00  164.00   14.90   1.5835   1.5504  -0.6279   1.1577   0.2931   0.3149   8.1075
2119   343.20  1273.91   369.35   1.4346    507.49   -2.9457    111.72    5.31   14.60 1772.00  164.00   14.90   1.5691   1.5360  -0.6279   1.1438   0.2926   0.3155   8.1084
2120   342.25  1272.92   369.57   1.4234    504.54   -2.9457    111.72    5.31   14.60 1772.00  164.00   14.90   1.5538   1.5207  -0.6279   1.1291   0.2921   0.3162   8.1094
2121   341.25  1272.02   369.78   1.4122    501.32   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.5378   1.5046  -0.6279   1.1134   0.2917   0.3168   8.1104
2122   340.20  1271.19   370.00   1.4009    498.09   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.5209   1.4878  -0.6279   1.0970   0.2914   0.3174   8.1115
2123   339.15  1270.43   370.21   1.3896    494.87   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.5042   1.4711  -0.6279   1.0806   0.2910   0.3181   8.1126
2124   338.13  1269.74   370.42   1.3781    491.64   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.4877   1.4545  -0.6279   1.0644   0.2907   0.3187   8.1137
2125   337.11  1269.10   370.63   1.3667    488.42   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.4713   1.4381  -0.6279   1.0483   0.2905   0.3193   8.1148
2126   336.10  1268.52   370.84   1.3553    485.19   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.4550   1.4219  -0.6279   1.0323   0.2902   0.3199   8.1158
2127   335.10  1267.99   371.05   1.3439    481.97   -3.2244    111.72    5.31   14.60 1772.00  164.00   14.90   1.4389   1.4058  -0.6279   1.0164   0.2900   0.3205   8.1169
